"UNIT CODE","UNIT NAME","ORGAN CODE","ORGAN NAME","SUPERIOR ORGAN CODE","SUPERIOR ORGAN NAME"
170349,PROCURADORIA SEC. DA FAZENDA NACIONAL        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170350,BANESPA S/A - ADM.DE CART.DE CRED.E SERVICO  ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170351,BANESPA S/A - ARRENDAMENTO MERCANTIL         ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170352,BANESPA S/A-SERV.TECNICOS E ADMINISTRATIVO   ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170353,BANCO BANESPA INTERNACIONAL S/A              ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170354,BANESPA S/A - CORRETORA DE CAMBIO E TITULOS  ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170355,BANESPA S/A - CORRETORA DE SEGUROS           ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170357,PROCURADORIA DA FAZENDA NACIONAL EM RONDONIA ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170358,PROCURADORIA DA FAZENDA NACIONAL NO AMAPA    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170359,BANCO DO ESTADO DE GOIAS                     ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170360,BEG-DISTRIB.DE TITULOS E VALORES MOBILIARIOS ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170361,SIST.DE PROC.DADOS E ADM.CART.DE CREDITO LTDA,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170362,BANCO DO ESTADO DO CEARA - BEC               ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170363,BEC-DISTRIB.DE TITULOS E VALORES MOBILIARIOS ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170367,SETORIAL DE CONTABILIDADE - GRA-MF/DF        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170368,SETORIAL DE CONTABILIDADE - GRA-MF/PR        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170369,SETORIAL DE CONTABILIDADE - GRA-MF/SP        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170370,SETORIAL DE CONTABILIDADE - GRA-MF/MT        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170371,SETORIAL DE CONTABILIDADE - GRA-MF/MG        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170372,SETORIAL DE CONTABILIDADE - GRA-MF/RJ        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170373,SETORIAL DE CONTABILIDADE - GRA-MF/RS        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170374,SETORIAL DE CONTABILIDADE - GRA-MF/AM        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170375,SETORIAL DE CONTABILIDADE - GRA-MF/PA        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170376,SETORIAL DE CONTABILIDADE - GRA-MF/PE        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170377,SETORIAL DE CONTABILIDADE - GRA-MF/BA        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170378,SETORIAL DE CONTABILIDADE - GRA-MF/CE        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170391,COORD.-GERAL DE GER. DE FUNDOS E OP ESPECIAIS,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170392,FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL     ,25915,FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL     ,25000,MINISTERIO DA ECONOMIA                       
170393,FCDF­SSP ­ POLICIA MILITAR DO DF             ,25915,FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL     ,25000,MINISTERIO DA ECONOMIA                       
170394,CORPO DE BOMBEIROS MILITAR DO DF             ,25915,FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL     ,25000,MINISTERIO DA ECONOMIA                       
170395,FCDF­SSP ­ POLICIA CIVIL DO DF               ,25915,FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL     ,25000,MINISTERIO DA ECONOMIA                       
170396,FCDF - SECRETARIA DE SEGURANCA PUBLICA       ,25915,FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL     ,25000,MINISTERIO DA ECONOMIA                       
170397,FCDF - SECRETARIA DE SAUDE                   ,25915,FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL     ,25000,MINISTERIO DA ECONOMIA                       
170398,FCDF ­ SSP ­ PCDF - FUNAP                    ,25915,FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL     ,25000,MINISTERIO DA ECONOMIA                       
170399,FCDF - SECRETARIA DE EDUCACAO                ,25915,FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL     ,25000,MINISTERIO DA ECONOMIA                       
170400,BESC S.A CREDITO IMOBILIARIO - BESCRI        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170401,CONSELHO DE CONTROLE DE ATIVIDADE FINANCEIRAS,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170402,ESAF - RECURSOS EXTERNOS - BRA/B7-310099/0058,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170403,UCP/SPE-RECURSOS EXTERNOS-PACE               ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170404,PROC. SEC. DA FAZENDA NACIONAL-GUARAPUAVA    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170405,PROC. SEC. DA FAZENDA NACIONAL-LONDRINA      ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170406,PROC. SECCIONAL DA FAZENDA NACIOANL-MARINGA  ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170407,PROC. SECCIONAL DA FAZENDA NACIOANL-UMUARAMA ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170408,PROC. SECCIONAL DA FAZENDA NACIOANL-PETROLINA,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170409,PROC.SEC.DA FAZ.NACIOANL-CAMP.DOS GOYTACAZES ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170410,PROCURADORIA SEC.DA FAZENDA NACIONAL-ITABORAI,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170411,PROCURADORIA SEC.DA FAZENDA NACIONAL-NITEROI ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170412,PROC. SEC. DA FAZENDA NACIONAL-NOVA FRIBURGO ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170413,PROC. SEC. DA FAZENDA NACIONAL-NOVA IGUAçU   ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170414,PROC. SEC. DA FAZENDA NACIONAL-PETROPOLIS    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170415,PROC. SECCIONAL DA FAZENDA NACIONAL-RESENDE  ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170416,PROC.SEC.DA FAZ. NACIONAL-SAO PEDRO DA ALDEIA,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170417,PROC. SEC. DA FAZENDA NACIONAL-VOLTA REDONDA ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170418,PROC. SECCIONAL DA FAZENDA NACIONAL-BAGE     ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170419,PROC. SEC. DA FAZENDA NACIONAL-CAXIAS DO SUL ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170420,PROC. SEC. DA FAZENDA NACIONAL-NOVO HAMBURGO ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170421,PROC. SEC. DA FAZENDA NACIONAL-PASSO FUNDO   ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170422,PROC. SECCIONAL DA FAZENDA NACIONAL-PELOTAS  ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
110794,UNIDADE GESTORA EXECUTORA OPERAÇÃO ACOLHIDA  ,52000,MINISTERIO DEFESA                            ,52000,MINISTERIO DEFESA                            
110795,AUTORIDADE NACIONAL DE PROTEÇÃO DE DADOS     ,30000,MINISTERIO DA JUSTICA                        ,30000,MINISTERIO DA JUSTICA                        
110798,ESCOLA SUPERIOR DE DEFESA                    ,52000,MINISTERIO DEFESA                            ,52000,MINISTERIO DEFESA                            
110805,SECRETARIA EXECUTIVA                         ,68000,MINISTERIO DE PORTOS E AEROPORTOS            ,68000,MINISTERIO DE PORTOS E AEROPORTOS            
110999,EMFA - DIFERENCA CAMBIAL                     ,52000,MINISTERIO DEFESA                            ,52000,MINISTERIO DEFESA                            
111410,FUNDO DO MINISTERIO DA DEFESA - EXTERIOR     ,52000,MINISTERIO DEFESA                            ,52000,MINISTERIO DEFESA                            
113206,INDUSTRIAS NUCLEARES DO BRASIL S/A           ,32000,MINISTERIO DE MINAS E ENERGIA                ,32000,MINISTERIO DE MINAS E ENERGIA                
113215,FUNDO AEROVIARIO - ANAC                      ,20214,AGENCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC     ,20000,PRESIDENCIA DA REPUBLICA                     
113220,POSTO DE SERVIÇO DE BELÉM - ANAC             ,20214,AGENCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC     ,20000,PRESIDENCIA DA REPUBLICA                     
113221,POSTO DE SERVIÇO DE MANAUS - ANAC            ,20214,AGENCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC     ,20000,PRESIDENCIA DA REPUBLICA                     
113236,SUPERINTENDÊNCIA DE AERONAVEGABILIDADE - ANAC,20214,AGENCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC     ,20000,PRESIDENCIA DA REPUBLICA                     
113243,SUPERINT.INFRAESTRUTURA AEROPORTUÁRIA - ANAC ,20214,AGENCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC     ,20000,PRESIDENCIA DA REPUBLICA                     
113245,SUPERINTENDENCIA DE GESTAO DE PESSOAS_ANAC   ,20214,AGENCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC     ,20000,PRESIDENCIA DA REPUBLICA                     
113413,FUNDO DO SERVICO MILITAR                     ,52000,MINISTERIO DEFESA                            ,52000,MINISTERIO DEFESA                            
154773,IF/SUL R. GRAND./CAMPUS SANTANA DO LIVRAMENTO,26436,"INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE",26000,MINISTERIO DA EDUCACAO                       
154809,IFSULDEMINAS - CÂMPUS POÇOS DE CALDAS        ,26412,"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG   ",26000,MINISTERIO DA EDUCACAO                       
154810,INST.FED.DO SUL DE MINAS/CÂMPUS PASSOS       ,26412,"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG   ",26000,MINISTERIO DA EDUCACAO                       
154811,INST.FED.DO SUL DE MINAS/CÂMPUS POUSO ALEGRE ,26412,"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG   ",26000,MINISTERIO DA EDUCACAO                       
154818,IF                                           ,26404,"INST.FED.DE EDUC.,CIENC.E TEC.BAIANO         ",26000,MINISTERIO DA EDUCACAO                       
154854,CAMPUS GRAJAU IFMA                           ,26408,"INST.FED.DE EDUC.,CIENC. E TEC. DO MARANHãO  ",26000,MINISTERIO DA EDUCACAO                       
154855,CAMPUS PEDREIRAS IFMA                        ,26408,"INST.FED.DE EDUC.,CIENC. E TEC. DO MARANHãO  ",26000,MINISTERIO DA EDUCACAO                       
154856,CAMPUS VIANA IFECT DO MARANHAO               ,26408,"INST.FED.DE EDUC.,CIENC. E TEC. DO MARANHãO  ",26000,MINISTERIO DA EDUCACAO                       
154858,INST.FED.DO MA/ CAMPUS ARAIOSES              ,26408,"INST.FED.DE EDUC.,CIENC. E TEC. DO MARANHãO  ",26000,MINISTERIO DA EDUCACAO                       
154859,CAMPUS SAO JOSE DE RIBAMAR IFECT MA          ,26000,MINISTERIO DA EDUCACAO                       ,26000,MINISTERIO DA EDUCACAO                       
154860,INST.FED.DO MARANHAO/CAMPUS PRESIDENTE DUTRA ,26408,"INST.FED.DE EDUC.,CIENC. E TEC. DO MARANHãO  ",26000,MINISTERIO DA EDUCACAO                       
154862,UNIV.FED. RURAL DO SEMI-ÁRIDO CAMPUS CARAÚBAS,26000,MINISTERIO DA EDUCACAO                       ,26000,MINISTERIO DA EDUCACAO                       
154868,INSTITUTO FED.DA PARAÍBA/CAMPUS GUARABIRA    ,26417,"INST.FED.DE EDUC.,CIENC.E TEC. DA PARAIBA    ",26000,MINISTERIO DA EDUCACAO                       
155001,MEC-HCPA-HOSPITAL DE CLINICAS DE P.ALEGRE/RS ,26294,HOSPITAL DE CLINICAS DE PORTO ALEGRE         ,26000,MINISTERIO DA EDUCACAO                       
155002,CAIXA ECONOMICA FEDERAL - FIES               ,26000,MINISTERIO DA EDUCACAO                       ,26000,MINISTERIO DA EDUCACAO                       
155004,HCPA - PROJETO DE OPRAÇÃO DE CRÉDITO         ,26294,HOSPITAL DE CLINICAS DE PORTO ALEGRE         ,26000,MINISTERIO DA EDUCACAO                       
155005,HCPA - PROJETO DE OPERAçãO DE CRéDITO -501820,26294,HOSPITAL DE CLINICAS DE PORTO ALEGRE         ,26000,MINISTERIO DA EDUCACAO                       
155012,HOSPITAL U. CASSIANO ANTONIO DE MORAIS       ,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES  ,26000,MINISTERIO DA EDUCACAO                       
155013,HOSPITAL UNIVERSITÁRIO ONOFRE LOPES          ,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES  ,26000,MINISTERIO DA EDUCACAO                       
155014,HOSPITAL UNIVERSITÁRIO ANA BEZERRA           ,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES  ,26000,MINISTERIO DA EDUCACAO                       
155015,MATERNIDADE ESCOLA JANUÁRIO CICCO            ,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES  ,26000,MINISTERIO DA EDUCACAO                       
155016,HOSPITAL UNIVERSITÁRIO GRANDE DOURADOS       ,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES  ,26000,MINISTERIO DA EDUCACAO                       
155017,HOSPITAL UNIVERSITÁRIO DE SERGIPE            ,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES  ,26000,MINISTERIO DA EDUCACAO                       
155018,HOSPITAL UNIVERSITÁRIO GETÚLIO VARGAS        ,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES  ,26000,MINISTERIO DA EDUCACAO                       
155019,HOSPITAL UNIVERSITÁRIO JÚLIO MULLER          ,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES  ,26000,MINISTERIO DA EDUCACAO                       
155020,COMPLEXO HOSPITALAR DO CEARÁ                 ,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES  ,26000,MINISTERIO DA EDUCACAO                       
155021,HOSPITAL DAS CLÍNICAS DE MINAS GERAIS        ,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES  ,26000,MINISTERIO DA EDUCACAO                       
155022,HOSPITAL DAS CLINICAS DE PERNAMBUCO          ,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES  ,26000,MINISTERIO DA EDUCACAO                       
155023,HOSPITAL UNIVERSITÁRIO LAURO WANDERLEY       ,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES  ,26000,MINISTERIO DA EDUCACAO                       
155061,CAMPUS AVANçADO DE CRISTALINA - IFG/GO       ,26407,"INST.FED.DE EDUC.,CIENCIA E TEC. GOIANO      ",26000,MINISTERIO DA EDUCACAO                       
170485,PROC. SEC. DA FAZENDA NACIONAL EM CORUMBá    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170486,PROC.SEC. DA FAZENDA NACIONAL EM POUSO ALEGRE,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170487,PROC. SEC. DA FAZENDA NACIONAL EM SETE LAGOAS,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170488,PROC. SEC. DA FAZENDA NACIONAL EM PATO BRANCO,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170489,PROC.SEC FAZENDA NACIONAL EM ANGRA DOS REIS  ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170490,PROC. SEC. DA FAZENDA NACIONAL EM MACAé      ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170491,PROC.SEC. DA FAZ. NACIONAL EM BENTO GONCALVES,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170492,PROC. SEC. DA FAZENDA NACIONAL EM MOSSORó    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170493,PROC.SEC.DA FAZENDA NACIONAL JARAGUá DO SUL  ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170494,DELEGACIA ESPECIAL DE MAIORES CONTRIBUINTE BH,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170495,CBMDF/ASSISTENCIA MEDICA                     ,25915,FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL     ,25000,MINISTERIO DA ECONOMIA                       
170501,COORD. PROG.FINANCEIRA/EST.E MUNICIPIOS - STN,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170502,SECRETARIA DO TESOURO NACIONAL/COFIN         ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170503,SETORIAL DE CONTABILIDADE - COFIN/STN        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170504,COFIN EXTERIOR ­ DOLAR                       ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170505,COFIN EXTERIOR ­ EURO                        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170506,COFIN EXTERIOR ­ IENE                        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170508,STN/COAPI - DOACAO BIRD TF055483             ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170509,COORD.-GERAL ANAL.ECON.-FISC.PROJ.INV.PUBLICO,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170510,COORD.DE CONTR.DE RESPONS.E HAVERES FINANC.  ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170511,COORD.CONTR.DE RESPONSAB. HAVERES FINANC./STN,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170512,COORDENACAO-GERAL DE HAVERES FIN.E EST.MUNIC.,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170513,COORDENACAO-GERAL DE ACOMPANHAMENTO DE ESTADO,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170514,COORD.GER.DE ANAL.EST.FISC.DE EST. MUNICIPIOS,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170515,COORD.GER.DE ANAL.EST.FISC.DE EST./MUNICIPIOS,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
158093,ESCOLA TÉCNICA FEDERAL DO AMAPÁ              ,26354,ESCOLA TECNICA FEDERAL DO AMAPA              ,26000,MINISTERIO DA EDUCACAO                       
158094,"INST.FEDERAL DE ED., CIÊNCIA E TEC. DO ACRE  ",26353,ESCOLA TÉCNICA FEDERAL DO ACRE               ,26000,MINISTERIO DA EDUCACAO                       
158095,INSTITUTO FED. ED. CIENCIA E TEC.BRASILIA    ,26356,INSTITUTO FED. ED. CIENCIA E TEC. DE BRASILIA,26000,MINISTERIO DA EDUCACAO                       
158096,ESCOLA AGROTÉCNICA FEDERAL DE MARABA         ,26287,ESCOLA AGROTECNICA FEDERAL DE MARABA         ,26000,MINISTERIO DA EDUCACAO                       
158097,ESCOLA AGROT.FED.DE S.RAIMUN.DAS MANGABEIRAS ,26289,ESCOLA AGROT.FED.DE S.RAIMUN.DAS MANGABEIRAS ,26000,MINISTERIO DA EDUCACAO                       
158098,ESCOLA TECNICA FEDERAL DE CANOAS             ,26357,ESCOLA TECNICA FEDERAL DE CANOAS             ,26000,MINISTERIO DA EDUCACAO                       
158099,"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO",26413,"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO",26000,MINISTERIO DA EDUCACAO                       
170517,COORD.GERAL DE ASSUNCAO E REESTR.DE PASSIVOS ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170518,COORD.GERAL DE ESTUDOS ECONOMICOS FISCAIS    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170519,COORD.GERAL DE PLANEJ.ESTRAT.DA DIV.PUBLICA  ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170521,COORD.-GERAL DE OPER.DE CRED.EST.E MUNICIPIOS,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170522,PROGER - RESPONSABILIDADE FISCAL             ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170530,ATIVOS S.A.CIA SECURITIZADORA                ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170533,ALFÂNDEGA DA RECEITA FEDERAL DO BRASIL EM SP ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170537,PROGRAMA DE MODERNIZAÇÃO INTEGRADA DO MF     ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170540,SETORIAL DE CONTABILIDADE DA RFB NA 10A RF   ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170541,SETORIAL DE CONTABILIDADE DA RFB NA 1A RF    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170542,SETORIAL DE CONTABILIDADE DA RFB NA 2A RF    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170543,SETORIAL DE CONTABILIDADE DA RFB NA 3A RF    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170544,SETORIAL DE CONTABILIDADE DA RFB NA 4A RF    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170545,SETORIAL DE CONTABILIDADE DA RFB NA 5A RF    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170546,SETORIAL DE CONTABILIDADE DA RFB NA 6A RF    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170547,SETORIAL DE CONTABILIDADE DA RFB NA 7A RF    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170548,SETORIAL DE CONTABILIDADE DA RFB NA 8A RF    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170549,SETORIAL DE CONTABILIDADE DA RFB NA 9A RF    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170550,DELEGACIA DA RECEITA FEDERAL EM JABOATAO     ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170551,DELEGACIA DA RECEITA FEDERAL EM BARUERI      ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170558,CONSELHO ADMINISTRATIVO DE RECURSOS FISCAIS  ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170568,RFB - DIARIAS/PASSAG.                        ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170585,SECRETARIA DE PREVIDÊNCIA - SP/MF            ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170586,PROPREV_II                                   ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170589,ALFANDEGA DA REC. FED. EM DIONISIO CERQUEIRA ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170590,UCP/SE/MF-PNAFM III                          ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170592,"SECRETARIA ACOMP. FISCAL, ENERGIA E LOTERIA  ",25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170595,SECRETARIA ESP. DE PREVIDENCIA E TRABALHO    ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170596,SECRETARIA DO TRABALHO                       ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170600,COORDENACAO-GERAL DA AREA EXTERNA - STN      ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
170601,PROGER - GERENCIAMENTO DA DIVIDA PUBLICA     ,25000,MINISTERIO DA ECONOMIA                       ,25000,MINISTERIO DA ECONOMIA                       
155062,CAMPUS AVANçADO DE CATALãO - IFG/GO          ,26407,"INST.FED.DE EDUC.,CIENCIA E TEC. GOIANO      ",26000,MINISTERIO DA EDUCACAO                       
155115,EBSERH FILIAL MATERNIDADE JANUáRIO CICCO     ,26443,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES  ,26000,MINISTERIO DA EDUCACAO                       
